,rotation,max_val,rotation_reverse,max_val_reverse,translation,x,y,z,score,reversed_diff,reversed_best,file_name,channel,roll,pitch,yaw,channel_reverse,roll_reverse,pitch_reverse,yaw_reverse
24,"pitch/theta/X: 210.09, yaw/phi/Y: -78.75, roll/Z: 333.00",135.27879521302737,"pitch/theta/X: 210.09, yaw/phi/Y: -78.75, roll/Z: 333.00",134.26962877776543,"x: 0.18, y: 0.71, z: 21.71",0.17734519609556,0.70938078438224,21.706878347069768,0.023189804256061014,-1.0091664352619318,False,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_15581653.png,rb,333,210.093,-78.75,rb,333,210.093,-78.75
25,"pitch/theta/X: 270.28, yaw/phi/Y: -57.15, roll/Z: 273.00",139.82579114248549,"pitch/theta/X: 270.28, yaw/phi/Y: -57.15, roll/Z: 273.00",138.9469619782166,"x: 0.16, y: 0.63, z: 19.23",0.1570822059326218,0.6283288237304872,19.22670819248737,0.023303785491314066,-0.8788291642688932,False,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_15581653.png,rg,273,270.28,-57.15,rg,273,270.28,-57.15
26,"pitch/theta/X: 36.51, yaw/phi/Y: 85.05, roll/Z: 208.00",135.14233345499593,"pitch/theta/X: 36.51, yaw/phi/Y: 85.05, roll/Z: 208.00",136.22270003475685,"x: 0.18, y: 0.72, z: 22.06",0.1802028497854077,0.7208113991416308,22.056652360515024,0.023525138487745095,1.0803665797609199,True,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_15581653.png,rb,208,36.506,85.05,rb,208,36.506,85.05
27,"pitch/theta/X: 36.51, yaw/phi/Y: 85.05, roll/Z: 209.00",135.57456754854655,"pitch/theta/X: 36.51, yaw/phi/Y: 85.05, roll/Z: 209.00",136.6566859226344,"x: 0.18, y: 0.72, z: 22.00",0.1797659414334004,0.7190637657336016,22.003175206046564,0.02425394886362159,1.0821183740878553,True,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_15581653.png,rg,209,36.506,85.05,rg,209,36.506,85.05
28,"pitch/theta/X: 105.05, yaw/phi/Y: -84.15, roll/Z: 81.00",134.6750745792044,"pitch/theta/X: 105.05, yaw/phi/Y: -84.15, roll/Z: 81.00",133.72845197598127,"x: 0.18, y: 0.71, z: 21.61",0.17654510767594664,0.7061804307037866,21.608948307949408,0.02530434491070499,-0.9466226032231191,False,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_15581653.png,rg,81,105.047,-84.15,rg,81,105.047,-84.15
29,"pitch/theta/X: 16.44, yaw/phi/Y: 77.85, roll/Z: 191.00",132.40210791880347,"pitch/theta/X: 16.44, yaw/phi/Y: 77.85, roll/Z: 191.00",132.96005113906804,"x: 0.18, y: 0.72, z: 21.91",0.17900681317178774,0.716027252687151,21.91025865015762,0.025656669294151085,0.5579432202645762,True,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_15581653.png,rg,191,16.444,77.85,rg,191,16.444,77.85
30,"pitch/theta/X: 105.05, yaw/phi/Y: -84.15, roll/Z: 81.00",134.4777169433711,"pitch/theta/X: 105.05, yaw/phi/Y: -84.15, roll/Z: 81.00",133.53004463429428,"x: 0.18, y: 0.70, z: 21.57",0.17624882919974172,0.7049953167989669,21.572684112575487,0.025992711558944837,-0.9476723090768076,False,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_15581653.png,rb,81,105.047,-84.15,rb,81,105.047,-84.15
31,"pitch/theta/X: 73.70, yaw/phi/Y: 49.95, roll/Z: 246.00",130.39865939486762,"pitch/theta/X: 73.70, yaw/phi/Y: 49.95, roll/Z: 246.00",131.25849572600595,"x: 0.17, y: 0.68, z: 20.69",0.16901116928102092,0.6760446771240837,20.686801625583957,0.025994042201562595,0.8598363311383252,True,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_15581653.png,rg,246,73.703,49.95,rg,246,73.703,49.95
32,"pitch/theta/X: 152.83, yaw/phi/Y: -50.85, roll/Z: 21.00",118.59312860281854,"pitch/theta/X: 152.83, yaw/phi/Y: -50.85, roll/Z: 21.00",118.94376439276049,"x: 0.17, y: 0.67, z: 20.53",0.16768952151619884,0.6707580860647954,20.525033233316876,0.026128614540200434,0.350635789941947,True,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_15581653.png,rb,21,152.834,-50.85,rb,21,152.834,-50.85
33,"pitch/theta/X: 327.54, yaw/phi/Y: -85.05, roll/Z: 217.00",138.03797546131284,"pitch/theta/X: 327.54, yaw/phi/Y: -85.05, roll/Z: 217.00",136.88582314861443,"x: 0.17, y: 0.70, z: 21.41",0.17493127745071976,0.699725109802879,21.41141706863155,0.027626560127535588,-1.152152312698405,False,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_15581653.png,rb,217,327.539,-85.05,rb,217,327.539,-85.05
